ticker,volume,open,close,high,low,window_start,transactions,date
META,10807289,470.83,471.91,472.8,468.42,1715918400000000000,201358,2024-05-17
META,11745080,469.95,468.84,473.2,467.04,1716177600000000000,222660,2024-05-20
META,11742189,467.12,464.63,470.7,462.27,1716264000000000000,235686,2024-05-21
META,10078611,467.87,467.78,473.7199,465.65,1716350400000000000,190035,2024-05-22
META,11747913,472.88,465.78,474.3581,461.54,1716436800000000000,230168,2024-05-23
META,12024254,467.62,478.22,479.8499,466.3,1716523200000000000,235641,2024-05-24
META,10175770,476.575,479.92,480.86,474.84,1716868800000000000,205155,2024-05-28
META,9226218,474.66,474.36,479.85,473.7,1716955200000000000,178151,2024-05-29
META,10735226,471.67,467.05,471.73,464.71,1717041600000000000,218561,2024-05-30
META,16919805,465.8,466.83,469.12,454.4601,1717128000000000000,267637,2024-05-31
META,11279390,470.86,477.49,479.6,468.24,1717387200000000000,241709,2024-06-03
META,7088718,477.0,476.99,478.89,473.2322,1717473600000000000,157167,2024-06-04
META,15690484,484.45,495.06,496.65,483.91,1717560000000000000,305775,2024-06-05
META,10667339,492.98,493.76,502.82,490.89,1717646400000000000,232913,2024-06-06
META,9380745,495.91,492.96,498.91,490.1701,1717732800000000000,165787,2024-06-07
META,11236919,493.86,502.6,502.66,493.41,1717992000000000000,196045,2024-06-10
META,9673715,500.16,507.47,507.6,498.27,1718078400000000000,192309,2024-06-11
META,11983227,513.99,508.84,514.01,504.47,1718164800000000000,245766,2024-06-12
META,9954621,505.71,504.1,509.36,501.36,1718251200000000000,185894,2024-06-13
META,10243347,502.65,504.16,507.15,500.75,1718337600000000000,169684,2024-06-14
META,11266601,501.67,506.63,510.75,496.01,1718596800000000000,222668,2024-06-17
META,13060425,504.56,499.49,506.0,495.02,1718683200000000000,244389,2024-06-18
META,11801182,502.0,501.7,503.67,496.77,1718856000000000000,218689,2024-06-20
META,23130732,503.45,494.78,503.45,492.39,1718942400000000000,231446,2024-06-21
META,13525278,499.2,498.91,507.8,494.29,1719201600000000000,267698,2024-06-24
META,12109769,497.05,510.6,510.71,495.5,1719288000000000000,232512,2024-06-25
META,8882337,506.645,513.12,513.81,504.6765,1719374400000000000,191570,2024-06-26
META,10121199,514.25,519.56,522.8799,513.9,1719460800000000000,218835,2024-06-27
META,15855137,517.15,504.22,521.88,503.84,1719547200000000000,253527,2024-06-28
META,10328150,504.95,504.68,506.58,493.17,1719806400000000000,243699,2024-07-01
META,7739479,500.76,509.5,510.5,499.45,1719892800000000000,177222,2024-07-02
META,6005615,506.37,509.96,511.28,506.02,1719979200000000000,137551,2024-07-03
META,21354093,511.6,539.91,540.87,511.6,1720152000000000000,399774,2024-07-05
META,14917495,542.35,529.32,542.81,526.65,1720411200000000000,346302,2024-07-08
META,8769088,533.75,530.0,537.48,528.1901,1720497600000000000,209972,2024-07-09
META,10983276,530.79,534.69,538.88,528.36,1720584000000000000,220271,2024-07-10
META,16458253,530.89,512.7,535.46,508.3733,1720670400000000000,372805,2024-07-11
META,19750544,497.755,498.87,508.09,494.23,1720756800000000000,431007,2024-07-12
META,12539163,498.63,496.16,506.6799,493.37,1721016000000000000,307888,2024-07-15
META,14075833,501.5,489.79,503.9499,485.79,1721102400000000000,311407,2024-07-16
META,28076595,479.17,461.99,479.17,459.12,1721188800000000000,594311,2024-07-17
META,19267160,475.0,475.85,479.2393,464.54,1721275200000000000,371129,2024-07-18
META,15149416,476.06,476.79,486.71,475.71,1721361600000000000,275815,2024-07-19
META,12023088,486.575,487.4,492.06,483.9,1721620800000000000,247754,2024-07-22
META,9455527,489.84,488.69,495.22,487.72,1721707200000000000,218059,2024-07-23
META,17649738,472.305,461.27,476.3,460.58,1721793600000000000,344938,2024-07-24
META,18240489,463.26,453.41,463.548,442.65,1721880000000000000,355518,2024-07-25
META,14222388,464.195,465.7,469.77,459.42,1721966400000000000,253195,2024-07-26
META,11339630,469.88,465.71,473.96,465.02,1722225600000000000,207978,2024-07-29
META,11390439,467.0,463.19,472.73,456.7,1722312000000000000,221092,2024-07-30
META,24285777,471.02,474.83,476.5,466.75,1722398400000000000,403555,2024-07-31
META,43083082,521.0,497.74,527.1709,492.1,1722484800000000000,692595,2024-08-01
META,24044658,489.0,488.14,501.145,476.15,1722571200000000000,415905,2024-08-02
META,21396191,451.345,475.73,483.48,450.8,1722830400000000000,450129,2024-08-05
META,20954959,479.0,494.09,502.56,478.65,1722916800000000000,369517,2024-08-06
META,20105307,503.13,488.92,510.15,486.86,1723003200000000000,348628,2024-08-07
META,16156843,497.5,509.63,509.96,494.72,1723089600000000000,283215,2024-08-08
META,13696640,507.71,517.77,518.34,505.7,1723176000000000000,240339,2024-08-09
META,9767422,516.86,515.95,518.02,509.1,1723435200000000000,199845,2024-08-12
META,13743839,520.01,528.54,531.4999,518.15,1723521600000000000,249714,2024-08-13
META,11444189,528.06,526.76,534.0,523.13,1723608000000000000,204545,2024-08-14
META,13482141,531.79,537.33,539.77,526.7,1723694400000000000,238529,2024-08-15
META,14776684,531.9,527.42,533.66,524.66,1723780800000000000,258747,2024-08-16
META,9879713,526.87,529.28,531.66,522.76,1724040000000000000,194661,2024-08-19
META,7944391,528.35,526.73,531.09,525.88,1724126400000000000,163290,2024-08-20
META,13423292,527.15,535.16,539.4,526.935,1724212800000000000,234243,2024-08-21
META,15708292,537.0,531.93,544.23,528.59,1724299200000000000,242868,2024-08-22
META,11323936,536.92,528.0,539.87,525.06,1724385600000000000,208435,2024-08-23
META,9584002,527.6,521.12,528.0,514.95,1724644800000000000,202904,2024-08-26
META,6282720,518.98,519.1,524.01,515.31,1724731200000000000,141014,2024-08-27
META,9106077,517.675,516.78,521.085,512.45,1724817600000000000,176573,2024-08-28
META,8317424,519.05,518.22,527.2,515.6789,1724904000000000000,181057,2024-08-29
META,9157541,521.35,521.31,523.54,515.2,1724990400000000000,157531,2024-08-30
META,12459113,519.64,511.76,525.49,508.6176,1725336000000000000,258240,2024-09-03
META,8335207,506.07,512.74,516.59,504.07,1725422400000000000,174527,2024-09-04
META,8640888,511.72,516.86,521.6295,511.15,1725508800000000000,177693,2024-09-05
META,14744521,521.88,500.27,524.5849,498.25,1725595200000000000,278066,2024-09-06
META,11047828,506.16,504.79,511.33,502.08,1725854400000000000,189309,2024-09-09
META,9899022,508.16,504.79,514.18,500.0278,1725940800000000000,180456,2024-09-10
META,10782532,507.01,511.83,513.12,495.6,1726027200000000000,199382,2024-09-11
META,11993342,517.05,525.6,526.71,515.22,1726113600000000000,238761,2024-09-12
META,10321422,520.34,524.62,527.581,517.11,1726200000000000000,193182,2024-09-13
META,9527646,524.54,533.28,534.1,517.4,1726459200000000000,196342,2024-09-16
META,11690779,537.6,536.315,542.1,530.57,1726545600000000000,206576,2024-09-17
META,10323537,537.065,537.95,544.2,533.9026,1726632000000000000,193714,2024-09-18
META,15646951,550.0,559.1,562.07,546.52,1726718400000000000,309813,2024-09-19
META,22066817,560.0,561.35,564.5,556.3001,1726804800000000000,237051,2024-09-20
META,12830669,569.5,564.41,573.9799,562.41,1727064000000000000,232829,2024-09-23
META,12992956,566.68,563.33,567.745,554.19,1727150400000000000,210803,2024-09-24
META,16543350,564.05,568.31,576.88,563.72,1727236800000000000,294987,2024-09-25
META,14400787,575.73,567.84,577.4,562.3501,1727323200000000000,274191,2024-09-26
META,9398367,570.1,567.36,570.8399,564.51,1727409600000000000,185300,2024-09-27
META,12807206,567.7,572.44,574.68,564.8,1727668800000000000,198226,2024-09-30
META,15259274,577.98,576.47,583.04,570.1,1727755200000000000,275136,2024-10-01
META,6524650,574.86,572.81,576.0,569.34,1727841600000000000,160973,2024-10-02
META,11580980,570.15,582.77,583.36,568.73,1727928000000000000,219869,2024-10-03
META,14199788,583.73,595.94,596.85,581.43,1728014400000000000,262851,2024-10-04
META,12014198,598.22,584.78,602.95,584.04,1728273600000000000,260097,2024-10-07
META,7857377,589.69,592.89,593.56,585.97,1728360000000000000,165549,2024-10-08
META,9529707,593.99,590.51,594.39,581.61,1728446400000000000,216196,2024-10-09
META,7740449,587.57,583.83,590.23,582.52,1728532800000000000,172252,2024-10-10
META,8587051,584.83,589.95,591.21,582.71,1728619200000000000,175528,2024-10-11
META,8251971,594.22,590.42,600.1,589.96,1728878400000000000,190703,2024-10-14
META,9564236,590.16,586.27,590.61,580.143,1728964800000000000,215267,2024-10-15
META,11268384,581.395,576.79,582.08,574.03,1729051200000000000,233780,2024-10-16
META,8701158,583.33,576.93,584.97,575.2,1729137600000000000,173524,2024-10-17
META,7694274,581.1,576.47,583.9675,575.25,1729224000000000000,153979,2024-10-18
META,8171879,576.03,575.16,577.2399,569.11,1729483200000000000,180549,2024-10-21
META,8544463,574.29,582.01,583.53,572.12,1729569600000000000,169579,2024-10-22
META,14248419,579.97,563.69,585.0,562.5,1729656000000000000,276890,2024-10-23
META,7184651,567.125,567.78,568.8799,561.52,1729742400000000000,163321,2024-10-24
META,11337874,573.935,573.25,581.29,571.72,1729828800000000000,211240,2024-10-25
META,10925131,582.0,578.16,583.7499,574.12,1730088000000000000,205653,2024-10-28
META,13019092,580.145,593.28,593.67,575.398,1730174400000000000,260631,2024-10-29
META,26864925,600.98,591.8,601.2,589.38,1730260800000000000,549276,2024-10-30
META,26838395,585.0,567.58,589.9,563.01,1730347200000000000,516258,2024-10-31
META,15303235,567.605,567.16,573.67,562.56,1730433600000000000,288091,2024-11-01
META,12064601,564.1,560.68,568.69,557.89,1730696400000000000,244774,2024-11-04
META,9775379,567.305,572.43,573.48,566.67,1730782800000000000,187604,2024-11-05
META,18305429,562.75,572.05,573.0,555.1679,1730869200000000000,386439,2024-11-06
META,14653708,576.89,591.7,594.7999,575.21,1730955600000000000,311945,2024-11-07
META,9415699,591.54,589.34,593.1,584.52,1731042000000000000,206210,2024-11-08
META,10209051,586.36,583.17,587.0,576.51,1731301200000000000,218814,2024-11-11
META,16287724,588.545,584.82,599.66,580.38,1731387600000000000,317132,2024-11-12
META,10757583,582.605,580.0,585.64,575.17,1731474000000000000,207528,2024-11-13
META,11053743,577.0,577.16,580.76,573.01,1731560400000000000,189141,2024-11-14
META,17712864,571.22,554.08,572.57,551.5,1731646800000000000,339379,2024-11-15
META,14346715,557.04,554.4,559.9,550.09,1731906000000000000,247177,2024-11-18
META,9522445,551.86,561.09,561.43,550.6,1731992400000000000,166827,2024-11-19
META,9797339,562.93,565.52,566.3499,554.2001,1732078800000000000,184700,2024-11-20
META,11154749,569.52,563.09,570.0,549.05,1732165200000000000,228107,2024-11-21
META,9164004,563.55,559.14,563.8273,554.59,1732251600000000000,194672,2024-11-22
META,13599830,562.1,565.11,572.5915,556.39,1732510800000000000,212359,2024-11-25
META,10356550,566.0,573.54,577.5,565.2,1732597200000000000,191661,2024-11-26
META,7200228,574.89,569.2,574.98,564.1001,1732683600000000000,143981,2024-11-27
META,7130519,569.0,574.32,578.46,566.9,1732856400000000000,130043,2024-11-29
META,12522371,577.5,592.83,594.5,575.57,1733115600000000000,245023,2024-12-02
META,14907164,595.0,613.65,614.2,591.2501,1733202000000000000,295852,2024-12-03
META,14697006,612.96,613.78,617.78,605.1,1733288400000000000,271514,2024-12-04
META,8081212,617.075,608.93,619.9,607.05,1733374800000000000,184364,2024-12-05
META,16935503,610.1,623.77,629.7899,608.53,1733461200000000000,279559,2024-12-06
META,11426015,623.925,613.57,626.4,606.1701,1733720400000000000,257040,2024-12-09
META,10938854,617.56,619.32,625.59,612.74,1733806800000000000,211246,2024-12-10
META,10837228,623.37,632.68,638.4,621.5349,1733893200000000000,241989,2024-12-11
META,7474717,631.5,630.79,636.6599,627.2094,1733979600000000000,189687,2024-12-12
META,8453349,627.22,620.35,631.08,616.886,1734066000000000000,205799,2024-12-13
META,10885625,629.975,624.24,631.15,618.58,1734325200000000000,242913,2024-12-16
META,12897842,626.17,619.44,632.37,616.54,1734411600000000000,249660,2024-12-17
META,17075480,621.0,597.19,627.36,596.32,1734498000000000000,318022,2024-12-18
META,14958082,610.39,595.57,611.52,595.0,1734584400000000000,284487,2024-12-19
META,48989390,590.58,585.25,603.11,580.0,1734670800000000000,317394,2024-12-20
META,10205750,589.6,599.85,601.09,586.25,1734930000000000000,232826,2024-12-23
META,4726056,602.715,607.75,607.99,599.2849,1735016400000000000,121225,2024-12-24
META,6091239,605.48,603.35,606.3,598.94,1735189200000000000,168513,2024-12-26
META,8084229,599.41,599.81,601.85,589.8,1735275600000000000,202554,2024-12-27
META,7025864,588.75,591.24,596.9399,585.58,1735534800000000000,190972,2024-12-30
META,6019520,592.265,585.51,593.97,583.85,1735621200000000000,151474,2024-12-31
META,12682269,589.72,599.24,604.91,587.82,1735794000000000000,248322,2025-01-02
META,11436784,604.76,604.63,609.5,596.4136,1735880400000000000,220346,2025-01-03
META,14560754,611.825,630.2,630.99,605.62,1736139600000000000,301412,2025-01-06
META,12071479,631.7,617.89,632.1011,608.23,1736226000000000000,283114,2025-01-07
META,10085846,613.395,610.72,616.4397,602.79,1736312400000000000,226180,2025-01-08
META,19256564,610.03,615.86,629.91,597.34,1736485200000000000,394275,2025-01-10
META,10785031,607.1,608.33,608.97,598.445,1736744400000000000,251995,2025-01-13
META,13597992,605.065,594.25,605.49,588.55,1736830800000000000,318111,2025-01-14
META,15524302,610.21,617.12,622.46,606.5,1736917200000000000,295460,2025-01-15
META,8355349,611.5,611.3,616.25,609.71,1737003600000000000,193828,2025-01-16
META,17280600,624.05,612.77,624.97,603.67,1737090000000000000,283468,2025-01-17
META,11674016,617.825,616.46,621.5,609.0082,1737435600000000000,271033,2025-01-21
META,12274011,623.3,623.5,633.7,619.435,1737522000000000000,264124,2025-01-22
META,9910163,627.36,636.45,636.6,621.15,1737608400000000000,225153,2025-01-23
META,19065329,636.4,647.49,652.0,634.2,1737694800000000000,423876,2025-01-24
META,28399190,626.61,659.88,663.87,625.1,1737954000000000000,620713,2025-01-27
META,20950107,666.0,674.33,682.58,659.465,1738040400000000000,470037,2025-01-28
META,21377820,675.0,676.49,681.0459,665.67,1738126800000000000,503477,2025-01-29
META,29322898,696.82,687.0,710.79,676.1,1738213200000000000,580180,2025-01-30
META,19331660,691.0,689.18,705.2999,685.58,1738299600000000000,390412,2025-01-31
META,21415739,675.91,697.46,704.0,675.25,1738558800000000000,425385,2025-02-03
META,13826270,702.5,704.19,707.71,691.61,1738645200000000000,308851,2025-02-04
META,17793766,703.55,704.87,718.14,699.01,1738731600000000000,339273,2025-02-05
META,13080690,705.88,711.99,718.9,703.5,1738818000000000000,290274,2025-02-06
META,16427067,716.795,714.52,725.01,711.75,1738904400000000000,332899,2025-02-07
META,12904317,718.56,717.4,721.2,711.33,1739163600000000000,279239,2025-02-10
META,12997959,713.32,719.8,723.66,710.04,1739250000000000000,258899,2025-02-11
META,12016517,715.3,725.38,727.1,712.6,1739336400000000000,259828,2025-02-12
META,12569064,721.5197,728.56,729.0,718.04,1739422800000000000,273427,2025-02-13
META,16901249,726.14,736.67,740.91,725.62,1739509200000000000,321136,2025-02-14
META,21938703,736.0,716.37,737.0,706.44,1739854800000000000,483676,2025-02-18
META,17535480,704.095,703.77,707.0,695.39,1739941200000000000,399105,2025-02-19
META,12587408,697.275,694.84,705.63,693.64,1740027600000000000,273924,2025-02-20
META,15660355,696.58,683.55,703.87,682.36,1740114000000000000,324895,2025-02-21
META,15676994,686.28,668.13,687.27,662.45,1740373200000000000,363259,2025-02-24
META,20579662,665.972,657.5,668.0,641.86,1740459600000000000,426919,2025-02-25
META,14488705,659.65,673.7,683.0078,658.0,1740546000000000000,332634,2025-02-26
META,12500013,682.45,658.24,688.6469,657.57,1740632400000000000,288475,2025-02-27
META,17534168,658.04,668.2,669.63,642.6017,1740718800000000000,316028,2025-02-28
META,10843763,673.675,655.05,681.25,650.8439,1740978000000000000,278828,2025-03-03
META,21495208,645.51,640.0,649.75,623.65,1741064400000000000,496156,2025-03-04
META,13770026,641.0,656.47,659.5,637.66,1741150800000000000,298281,2025-03-05
META,13446454,648.0,627.93,650.5625,624.11,1741237200000000000,335006,2025-03-06
META,21375671,625.37,625.66,634.79,600.61,1741323600000000000,421322,2025-03-07
META,21999943,608.07,597.99,610.1059,586.8701,1741579200000000000,518102,2025-03-10
META,17401469,595.055,605.71,614.934,593.33,1741665600000000000,355019,2025-03-11
META,15746966,629.9,619.56,633.33,609.35,1741752000000000000,341531,2025-03-12
META,16480324,620.245,590.64,620.5,586.51,1741838400000000000,378837,2025-03-13
META,12364505,602.805,607.6,608.86,594.78,1741924800000000000,284749,2025-03-14
META,15473909,607.46,604.9,613.1,598.0,1742184000000000000,313855,2025-03-17
META,20297708,600.05,582.36,600.25,574.66,1742270400000000000,426608,2025-03-18
META,20537498,584.28,584.06,592.3223,574.77,1742356800000000000,354108,2025-03-19
META,24336505,582.755,586.0,610.2,579.51,1742443200000000000,420212,2025-03-20
META,25015864,583.425,596.25,597.545,580.95,1742529600000000000,313359,2025-03-21
META,15741274,614.97,618.85,622.54,612.2001,1742788800000000000,335865,2025-03-24
META,15312540,626.76,626.31,633.88,621.18,1742875200000000000,302695,2025-03-25
META,12661891,624.89,610.98,626.7499,606.61,1742961600000000000,279796,2025-03-26
META,10436524,602.0,602.58,614.25,600.1,1743048000000000000,225982,2025-03-27
META,17602823,600.31,576.74,601.75,573.92,1743134400000000000,432473,2025-03-28
META,21124677,563.5,576.36,578.7,553.3,1743393600000000000,454176,2025-03-31
META,12836574,570.84,586.0,589.91,570.0,1743480000000000000,304759,2025-04-01
META,13470778,574.91,583.93,592.66,573.36,1743566400000000000,331894,2025-04-02
META,34777460,546.22,531.62,552.5596,530.3,1743652800000000000,765100,2025-04-03
META,38589814,506.62,504.73,518.0,494.2,1743739200000000000,832671,2025-04-04
META,36606136,485.1,516.25,539.37,481.9,1743998400000000000,780914,2025-04-07
META,28034211,543.25,510.45,547.43,502.86,1744084800000000000,585563,2025-04-08
META,39216578,509.265,585.77,587.89,502.11,1744171200000000000,720019,2025-04-09
META,28173491,575.49,546.29,581.3,535.3,1744257600000000000,556140,2025-04-10
META,17642327,535.505,543.57,547.4,528.5901,1744344000000000000,363736,2025-04-11
META,14130928,556.175,531.48,557.77,528.28,1744603200000000000,328116,2025-04-14
META,15558659,532.105,521.52,537.94,517.5,1744689600000000000,328134,2025-04-15
META,18735075,508.51,502.31,513.37,495.63,1744776000000000000,400442,2025-04-16
META,14593508,505.25,501.48,507.3,498.0133,1744862400000000000,269934,2025-04-17
META,16165982,491.325,484.66,493.5,479.8,1745208000000000000,356162,2025-04-21
META,17399408,491.87,500.28,506.88,486.36,1745294400000000000,312575,2025-04-22
META,18173910,528.525,520.27,535.3376,516.52,1745380800000000000,355210,2025-04-23
META,13910011,518.73,533.15,533.9,517.5,1745467200000000000,275198,2025-04-24
META,17098921,546.8,547.27,549.86,536.25,1745553600000000000,350569,2025-04-25
META,15178995,555.64,549.74,558.4899,540.59,1745812800000000000,324107,2025-04-28
META,11835036,546.0,554.44,556.5699,544.12,1745899200000000000,258932,2025-04-29
META,29243971,538.4,549.0,549.1,529.5,1745985600000000000,544432,2025-04-30
META,31159033,592.075,572.21,592.95,570.5,1746072000000000000,586632,2025-05-01
META,24739260,583.455,597.02,604.34,578.33,1746158400000000000,501388,2025-05-02
META,13887724,591.22,599.27,603.21,588.05,1746417600000000000,288512,2025-05-05
META,10600650,592.525,587.31,596.03,586.58,1746504000000000000,260380,2025-05-06
META,13160976,590.36,596.81,603.075,586.67,1746590400000000000,284729,2025-05-07
META,14622805,606.285,598.01,611.2959,596.62,1746676800000000000,320621,2025-05-08
META,10427286,603.72,592.49,606.97,591.7062,1746763200000000000,240478,2025-05-09
META,21965085,630.92,639.43,640.3896,621.03,1747022400000000000,494060,2025-05-12
META,18570821,645.545,656.03,660.92,642.83,1747108800000000000,447725,2025-05-13
META,12348179,661.21,659.36,662.67,654.31,1747195200000000000,287491,2025-05-14
META,14341835,654.275,643.88,657.31,638.58,1747281600000000000,337695,2025-05-15
META,18518972,637.955,640.34,640.44,626.15,1747368000000000000,423112,2025-05-16
META,9592374,628.25,640.43,643.0,627.8,1747627200000000000,255663,2025-05-19
META,6743473,636.01,637.1,639.3536,632.26,1747713600000000000,196423,2025-05-20
META,11464569,631.79,635.5,646.61,630.17,1747800000000000000,274064,2025-05-21
META,8228443,634.05,636.57,643.25,630.71,1747886400000000000,223816,2025-05-22
META,8454067,624.0,627.06,632.445,622.65,1747972800000000000,231964,2025-05-23
META,9508367,635.41,642.32,643.08,632.75,1748318400000000000,262958,2025-05-27
META,9042874,642.6,643.58,650.88,642.5472,1748404800000000000,222725,2025-05-28
META,8883436,651.645,645.05,653.32,639.5,1748491200000000000,235301,2025-05-29
META,16240951,642.5,647.49,649.4099,632.78,1748577600000000000,269942,2025-05-30
META,15766258,644.39,670.9,673.26,644.2616,1748836800000000000,385679,2025-06-02
META,11585031,671.445,666.85,675.58,665.03,1748923200000000000,297095,2025-06-03
META,14031931,669.32,687.95,689.0,668.57,1749009600000000000,340336,2025-06-04
META,13120335,691.66,684.62,694.38,682.25,1749096000000000000,305274,2025-06-05
META,11727961,696.17,697.71,702.806,691.87,1749182400000000000,297292,2025-06-06
META,12773221,698.46,694.06,705.19,693.94,1749441600000000000,268355,2025-06-09
META,10850146,701.345,702.4,703.23,691.56,1749528000000000000,256057,2025-06-10
META,9582508,703.705,694.14,708.8707,691.99,1749614400000000000,264427,2025-06-11
META,7322730,693.3,693.36,695.38,687.0,1749700800000000000,197319,2025-06-12
META,9274441,687.95,682.87,694.57,681.01,1749787200000000000,271642,2025-06-13
META,13720288,699.33,702.12,707.15,693.5103,1750046400000000000,350279,2025-06-16
META,10066110,702.0,697.23,705.97,696.06,1750132800000000000,243286,2025-06-17
META,10068255,698.18,695.77,701.59,694.9,1750219200000000000,203883,2025-06-18
META,22538640,700.75,682.35,701.8197,678.67,1750392000000000000,341428,2025-06-20
META,11080055,683.69,698.53,699.05,678.75,1750651200000000000,308041,2025-06-23
META,13823180,704.885,712.2,713.19,702.11,1750737600000000000,335879,2025-06-24
META,9320436,713.315,708.68,716.58,705.38,1750824000000000000,249464,2025-06-25
META,13964793,714.355,726.09,728.22,711.05,1750910400000000000,353991,2025-06-26
META,18775735,726.515,733.63,735.43,725.86,1750996800000000000,337548,2025-06-27
META,15402105,744.55,738.09,747.9,734.25,1751256000000000000,360300,2025-06-30
META,13431248,736.875,719.22,737.7499,715.37,1751342400000000000,382373,2025-07-01
META,9336740,715.325,713.57,720.3,712.8,1751428800000000000,268191,2025-07-02
META,8601653,726.61,719.01,729.03,714.42,1751515200000000000,233087,2025-07-03
META,9457080,717.6,718.35,727.0,713.51,1751860800000000000,272034,2025-07-07
META,7770693,721.57,720.67,722.9099,714.81,1751947200000000000,224415,2025-07-08
META,11417963,722.715,732.78,737.53,722.715,1752033600000000000,313513,2025-07-09
META,9922249,731.55,727.24,735.7999,719.6,1752120000000000000,274433,2025-07-10
META,10873880,722.495,717.51,725.16,709.7,1752206400000000000,318779,2025-07-11
META,8939399,717.6,720.92,728.0,716.547,1752465600000000000,257330,2025-07-14
META,11529511,723.9,710.39,724.4716,709.82,1752552000000000000,336224,2025-07-15
MSFT,16552788,323.0,321.86,325.09,320.9034,1692072000000000000,294630,2023-08-15
MSFT,19257233,320.8,320.4,324.42,319.8035,1692158400000000000,299301,2023-08-16
MSFT,19909240,320.54,316.88,321.87,316.21,1692244800000000000,342060,2023-08-17
MSFT,23858547,314.49,316.48,318.38,311.5508,1692331200000000000,404479,2023-08-18
MSFT,23074622,317.93,321.88,322.77,317.04,1692590400000000000,358094,2023-08-21
MSFT,15501526,325.5,322.46,326.075,321.46,1692676800000000000,294393,2023-08-22
MSFT,19975347,323.82,327.0,329.2,323.46,1692763200000000000,289532,2023-08-23
MSFT,21428751,332.85,319.97,332.98,319.96,1692849600000000000,337983,2023-08-24
MSFT,19613017,321.47,322.98,325.36,318.8001,1692936000000000000,318039,2023-08-25
MSFT,14579676,325.66,323.7,326.15,321.722,1693195200000000000,248181,2023-08-28
MSFT,18768584,321.88,328.41,328.9835,321.88,1693281600000000000,299158,2023-08-29
MSFT,14698560,328.67,328.79,329.81,326.445,1693368000000000000,251112,2023-08-30
MSFT,24964928,329.2,327.76,330.9099,326.78,1693454400000000000,271626,2023-08-31
MSFT,14619618,331.31,328.66,331.99,326.78,1693540800000000000,298262,2023-09-01
MSFT,17387728,329.0,333.55,334.85,328.66,1693886400000000000,306677,2023-09-05
MSFT,16085655,333.38,332.88,334.46,330.18,1693972800000000000,277642,2023-09-06
MSFT,17495931,331.29,329.91,333.08,329.03,1694059200000000000,290354,2023-09-07
MSFT,18955022,330.09,334.27,336.16,329.46,1694145600000000000,307594,2023-09-08
MSFT,15178242,337.24,337.94,338.42,335.43,1694404800000000000,277827,2023-09-11
MSFT,16840630,335.815,331.77,336.79,331.48,1694491200000000000,284480,2023-09-12
MSFT,15430533,331.31,336.06,336.85,331.17,1694577600000000000,257119,2023-09-13
MSFT,19784348,339.148,338.7,340.86,336.57,1694664000000000000,310274,2023-09-14
MSFT,34859681,336.92,330.22,337.3975,329.65,1694750400000000000,373096,2023-09-15
MSFT,15864530,327.8,329.06,330.4,326.36,1695009600000000000,309429,2023-09-18
MSFT,16307898,326.17,328.65,329.39,324.51,1695096000000000000,275758,2023-09-19
MSFT,19703915,329.51,320.77,329.59,320.51,1695182400000000000,351244,2023-09-20
MSFT,34139344,319.26,319.53,325.3499,315.0,1695268800000000000,525965,2023-09-21
MSFT,20150100,321.32,317.01,321.45,316.15,1695355200000000000,340992,2023-09-22
MSFT,15938707,316.59,317.54,317.67,315.0,1695614400000000000,291069,2023-09-25
MSFT,25237962,315.13,312.14,315.88,310.02,1695700800000000000,408318,2023-09-26
MSFT,19031130,312.3,312.79,314.299,309.69,1695787200000000000,335748,2023-09-27
MSFT,18850484,310.99,313.64,315.48,309.45,1695873600000000000,337995,2023-09-28
MSFT,23226827,317.75,315.75,319.47,314.98,1695960000000000000,371458,2023-09-29
MSFT,19479651,316.28,321.8,321.888,315.18,1696219200000000000,354336,2023-10-02
MSFT,20298237,320.83,313.39,321.39,311.215,1696305600000000000,354202,2023-10-03
MSFT,20313167,314.03,318.955,320.04,314.0,1696392000000000000,340573,2023-10-04
MSFT,16480127,319.09,319.36,319.98,314.9,1696478400000000000,292229,2023-10-05
MSFT,25087822,316.55,327.26,329.19,316.3,1696564800000000000,374407,2023-10-06
MSFT,18874199,324.75,329.82,330.3,323.18,1696824000000000000,309904,2023-10-09
MSFT,20331953,330.96,328.39,331.1,327.67,1696910400000000000,314704,2023-10-10
MSFT,19144441,331.21,332.42,332.82,329.14,1696996800000000000,280361,2023-10-11
MSFT,18698299,330.565,331.16,333.6299,328.72,1697083200000000000,334193,2023-10-12
MSFT,20463191,332.38,327.73,333.83,326.36,1697169600000000000,397180,2023-10-13
MSFT,21901748,331.05,332.64,336.14,330.6,1697428800000000000,360681,2023-10-16
MSFT,17954095,329.59,332.06,333.46,327.41,1697515200000000000,293538,2023-10-17
MSFT,22441941,332.49,330.11,335.59,328.3,1697601600000000000,333757,2023-10-18
MSFT,24568124,332.15,331.32,336.88,330.91,1697688000000000000,366441,2023-10-19
MSFT,24470738,331.72,326.67,331.92,325.45,1697774400000000000,322712,2023-10-20
MSFT,22779051,325.47,329.32,332.725,324.39,1698033600000000000,352996,2023-10-23
MSFT,30310418,331.3,330.53,331.84,327.6,1698120000000000000,480494,2023-10-24
MSFT,54528014,345.02,340.67,346.2,337.62,1698206400000000000,729704,2023-10-25
MSFT,37163818,340.54,327.89,341.63,326.94,1698292800000000000,534274,2023-10-26
MSFT,29403094,330.425,329.81,336.72,328.4007,1698379200000000000,430097,2023-10-27
MSFT,21828205,333.41,337.31,339.45,331.83,1698638400000000000,355868,2023-10-30
